Summary,,,,,,,,,,,,,,,,,,,
PartnerId,PartnerName,PartnerBillableAccountId,CustomerCompanyName,InvoiceNumber,ChargeStartDate,ChargeEndDate,ServiceName,ServiceType,Region,Sku,DetailLineItemId,ConsumedQuantity,IncludedQuantity,OverageQuantity,ListPrice,Currency,ChargeType,BillingCycleType,Unit
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob v2,US East,SFDC-01730,1,1.4056,0,1.4056,0.0013,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob v2,US East,SFDC-01731,1,1.386,0,1.386,0.0128,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob v2,US East,SFDC-01732,1,325.578347,0,325.578347,0.0383,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob v2,US East,SFDC-01733,1,16.4321,0,16.4321,0.0004,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines Licenses,Windows Server,,SFDC-01734,1,568.800056,0,568.800056,0.0782,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob v2,US East,SFDC-01735,1,16.4311,0,16.4311,0.0004,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob v2,US East,SFDC-01736,1,0.1404,0,0.1404,0.0001,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Backup,,,SFDC-01737,1,8986.6813,0,8986.6813,0.0381,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard SSD Managed Disks,US East,SFDC-01738,1,1.000026,0,1.000026,2.04,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard SSD Managed Disks,US East,SFDC-01739,1,4.000104,0,4.000104,8.16,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard SSD Managed Disks,,SFDC-01740,1,2218.8837,0,2218.8837,0.0017,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard SSD Managed Disks,US East,SFDC-01741,1,5.440735,0,5.440735,0.1122,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Premium SSD Managed Disks,US East,SFDC-01742,1,12.41964,0,12.41964,16.7535,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Premium SSD Managed Disks,US East,SFDC-01743,1,2.000052,0,2.000052,4.4876,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard HDD Managed Disks,US East,SFDC-01744,1,95.823138,0,95.823138,0.0425,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tiered Block Blob,US East,SFDC-01745,1,0.0006,0,0.0006,0.0425,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Files v2,US East,SFDC-01746,1,533.4116,0,533.4116,0.0044,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Premium SSD Managed Disks,US East,SFDC-01747,1,6.419484,0,6.419484,0.2805,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Premium SSD Managed Disks,US East,SFDC-01748,1,68.687287,0,68.687287,0.1122,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob,,SFDC-01749,1,2454.5988,0,2454.5988,0.051,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,General Block Blob,,SFDC-01750,1,1949.97248,925.972476,1024,0.0408,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,General Block Blob,,SFDC-01751,2,1949.97248,1024,925.972476,0.0401,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Files,,SFDC-01752,1,451.210294,0,451.210294,0.085,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,Dv2/DSv2 Series,US East,SFDC-01753,1,428.983528,0,428.983528,0.3154,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tables,,SFDC-01754,1,6.103968,0,6.103968,0.051,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Files,,SFDC-01755,1,136.2403,0,136.2403,0.0255,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Queues,,SFDC-01756,1,0.0004,0,0.0004,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard HDD Managed Disks,US East,SFDC-01757,1,4.037736,0,4.037736,1.3056,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,Av2 Series Windows,US East,SFDC-01758,1,3.916705,0,3.916705,0.2431,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard HDD Managed Disks,US East,SFDC-01759,1,2.018868,0,2.018868,9.6288,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,Dv2/DSv2 Promo Series,US East,SFDC-01760,1,399.066747,0,399.066747,0.3154,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,BS Series Windows,US East,SFDC-01761,1,5.300006,0,5.300006,0.0775,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,VPN Gateway,,,SFDC-01762,1,740,0,740,0.1615,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,FSv2 Series Windows,US East,SFDC-01763,1,16.466715,0,16.466715,0.2771,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,File Sync,US East,SFDC-01764,1,1.00139184,0,1.00139184,4.25,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Queues,,SFDC-01765,1,0.0003,0,0.0003,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob v2,US East,SFDC-01766,1,6.2118,0,6.2118,0.002,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Queues,,SFDC-01767,1,0.0001,0,0.0001,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard SSD Managed Disks,US East,SFDC-01768,1,1.000026,0,1.000026,4.08,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Premium SSD Managed Disks,US East,SFDC-01769,1,1.000026,0,1.000026,62.237,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Premium SSD Managed Disks,US East,SFDC-01770,1,1.000026,0,1.000026,220.1888,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Files v2,US East,SFDC-01771,1,8.8063,0,8.8063,0.1105,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Files v2,US East,SFDC-01772,1,0.0107,0,0.0107,0.1105,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Files v2,US East,SFDC-01773,1,1443.9632,0,1443.9632,0.0553,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Files v2,US East,SFDC-01774,1,0.0002,0,0.0002,0.0553,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Files v2,US East,SFDC-01775,1,0.036888,0,0.036888,0.0557,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Files v2,US East,SFDC-01776,1,150.3279,0,150.3279,0.0044,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Bandwidth,,Zone 1,SFDC-01777,1,401.336669,5,396.336669,0.074,USD,Assess usage fee for current cycle,Monthly,1 GB
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines Licenses,SQL Server Standard,,SFDC-01778,1,1480.2336,0,1480.2336,0.34,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Azure App Service,Shared Plan,,SFDC-01779,1,743,0,743,0.0111,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Network,IP Addresses,,SFDC-01780,1,7789.9,0,7789.9,0.0031,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob,,SFDC-01781,1,3778.39795,0,3778.39795,0.0638,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,General Block Blob,,SFDC-01782,1,1.202179,0,1.202179,0.0204,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob,,SFDC-01783,1,4863.86948,0,4863.86948,0.0383,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Files,,SFDC-01784,1,20.044101,0,20.044101,0.051,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Premium Page Blob,US North Central,SFDC-01785,1,6.981051,0,6.981051,16.7535,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,SQL Database,Single Standard,,SFDC-01786,1,30.9583358,0,30.9583358,0.4113,USD,Assess usage fee for current cycle,Monthly,1/Day
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Key Vault,,,SFDC-01787,1,0.0015,0,0.0015,0.0255,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Automation,Process,,SFDC-01788,1,1210.6,500,710.6,0.0017,USD,Assess usage fee for current cycle,Monthly,1 Minute
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Backup,,,SFDC-01789,1,94.198923,0,94.198923,8.5,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,General Block Blob,,SFDC-01790,1,1.6054,0,1.6054,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,General Block Blob,,SFDC-01791,1,5301.2757,0,5301.2757,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob,,SFDC-01792,1,2269.662,0,2269.662,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tables,,SFDC-01793,1,7.2137,0,7.2137,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,General Block Blob,,SFDC-01794,1,65.8353,0,65.8353,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tables,,SFDC-01795,1,2154.45602,0,2154.45602,0.0383,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,General Block Blob,,SFDC-01796,1,68.5484,0,68.5484,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tables,,SFDC-01797,1,0.063353,0,0.063353,0.0638,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,General Block Blob,,SFDC-01798,1,129.6195,0,129.6195,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob,,SFDC-01799,1,31860.7391,0,31860.7391,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tables,,SFDC-01800,1,93.5205,0,93.5205,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob,,SFDC-01801,1,7819.5362,0,7819.5362,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tables,,SFDC-01802,1,0.0006,0,0.0006,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob,,SFDC-01803,1,570.2462,0,570.2462,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob,,SFDC-01804,1,5460.7421,0,5460.7421,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tables,,SFDC-01805,1,1.1221,0,1.1221,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tables,,SFDC-01806,1,0.881,0,0.881,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tiered Block Blob,US North Central,SFDC-01807,1,0.0248,0,0.0248,0.0425,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard HDD Managed Disks,US North Central,SFDC-01808,1,3.994728,0,3.994728,18.496,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard HDD Managed Disks,US North Central,SFDC-01809,1,113.984363,0,113.984363,0.0425,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard HDD Managed Disks,,SFDC-01810,1,46776.186,0,46776.186,0.0004,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard HDD Managed Disks,US North Central,SFDC-01811,1,8.988138,0,8.988138,5.0048,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard HDD Managed Disks,US North Central,SFDC-01812,1,2.996046,0,2.996046,1.3056,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,Av2 Series,US North Central,SFDC-01813,1,1114.40057,0,1114.40057,0.1624,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard HDD Managed Disks,US North Central,SFDC-01814,1,2.996046,0,2.996046,9.6288,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard HDD Managed Disks,US North Central,SFDC-01815,1,0.998682,0,0.998682,121.856,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,General Block Blob,,SFDC-01816,1,43.1269,0,43.1269,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tables,,SFDC-01817,1,18.3274,0,18.3274,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob,,SFDC-01818,1,12120.8857,0,12120.8857,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob,,SFDC-01819,1,24.3029,0,24.3029,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob,,SFDC-01820,1,609.8329,0,609.8329,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tables,,SFDC-01821,1,0.0007,0,0.0007,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard HDD Managed Disks,US East,SFDC-01822,1,0.998682,0,0.998682,5.0048,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,VPN Gateway,,,SFDC-01823,1,737.666667,0,737.666667,0.1615,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Backup,,,SFDC-01824,1,180.256097,0,180.256097,0.0381,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Premium SSD Managed Disks,US East,SFDC-01825,1,2.996046,0,2.996046,16.7535,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,Dv2/DSv2 Series Windows,US West,SFDC-01826,1,1480.83345,0,1480.83345,0.1071,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,Dv2/DSv2 Series,US East,SFDC-01827,1,1483.96669,0,1483.96669,0.0621,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Bandwidth,,Zone 1,SFDC-01828,1,56.4066951,5,51.4066951,0.074,USD,Assess usage fee for current cycle,Monthly,1 GB
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Azure DevOps,Azure Repos and Boards (Basic),,SFDC-01829,1,104.419355,0,104.419355,5.1,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Network,IP Addresses,,SFDC-01830,1,1993.5,0,1993.5,0.0031,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob,,SFDC-01831,1,252.948294,0,252.948294,0.0383,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Files,,SFDC-01832,1,5.998857,0,5.998857,0.051,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Network,IP Addresses,,SFDC-01833,1,2801,0,2801,0.0034,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,VPN Gateway,Standard Gateway,,SFDC-01834,1,740,0,740,0.1615,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,Dv2/DSv2 Series Windows,US East,SFDC-01835,1,743,0,743,0.1071,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,Dv2/DSv2 Series Windows,US East,SFDC-01836,1,1485.53344,0,1485.53344,0.8568,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,Dv2/DSv2 Series,US East,SFDC-01837,1,742.866724,0,742.866724,0.2491,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,Dv2/DSv2 Series,US East,SFDC-01838,1,742,0,742,0.0621,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,ExpressRoute,,Zone 1,SFDC-01839,1,1372.80457,0,1372.80457,0.0213,USD,Assess usage fee for current cycle,Monthly,1 GB
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,ExpressRoute,,Zone 1,SFDC-01840,1,0.99451453,0,0.99451453,93.5,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,General Block Blob,,SFDC-01841,1,0.0005,0,0.0005,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,General Block Blob,,SFDC-01842,1,338.9347,0,338.9347,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob,,SFDC-01843,1,171.3966,0,171.3966,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Files,,SFDC-01844,1,0.0594,0,0.0594,0.0013,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Files,,SFDC-01845,1,0.0759,0,0.0759,0.0013,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tables,,SFDC-01846,1,0.072467,0,0.072467,0.0383,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,General Block Blob,,SFDC-01847,1,17.9705,0,17.9705,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,General Block Blob,,SFDC-01848,1,17.8542,0,17.8542,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob,,SFDC-01849,1,3557.6583,0,3557.6583,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
